machine_id,machine_type,plant,line,age_years,criticality,timestamp,shift,machine_status,load_pct,temperature_c,vibration_mm_s,humidity_pct,pressure_bar,energy_kwh,failure_mode,anomaly_flag,downtime_risk,maintenance_required,predicted_rul_hours,health_score
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:34:00,C,Running,67.1,62.48,20.2,32.23,2.74,2.88,None,0,0,0,710.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:39:00,C,Running,77.6,64.5,31.71,56.37,2.99,2.58,None,0,0,0,698.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:44:00,C,Idle,29.1,56.1,21.42,48.01,2.97,3.13,None,0,0,0,732.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:49:00,C,Idle,35.6,51.78,17.68,35.49,2.5,3.34,None,0,0,0,752.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:54:00,C,Running,55.6,62.62,44.17,46.49,2.67,3.4,Bearing Wear,0,0,0,700.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 02:59:00,C,Running,63.3,62.51,30.4,46.02,2.99,3.36,None,0,0,0,737.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:04:00,C,Idle,18.3,56.84,18.01,49.31,2.79,2.38,None,0,0,0,723.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:09:00,C,Idle,5.0,51.79,14.54,51.73,2.39,2.15,None,0,0,0,715.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:14:00,C,Idle,11.0,55.67,26.48,35.5,2.48,2.1,None,0,0,0,736.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:19:00,C,Running,65.4,59.11,27.17,42.53,2.58,2.39,None,0,0,0,710.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:24:00,C,Idle,16.7,55.99,19.55,38.29,2.42,1.97,None,0,0,0,722.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:29:00,C,Idle,28.0,48.2,23.84,33.26,2.78,2.97,None,0,0,0,764.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:34:00,C,Idle,7.1,50.6,14.3,50.01,2.79,1.9,None,0,0,0,767.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:39:00,C,Idle,8.3,56.56,20.21,28.49,2.37,1.43,None,0,0,0,695.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:44:00,C,Running,52.6,52.24,25.79,54.64,2.36,2.58,None,0,0,0,706.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:49:00,C,Running,59.7,59.06,28.93,42.3,3.17,2.76,None,0,0,0,719.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:54:00,C,Running,100.0,61.08,26.59,46.59,2.94,3.38,None,0,0,0,742.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 03:59:00,C,Idle,20.4,57.54,23.34,48.84,2.37,2.78,None,0,0,0,738.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:04:00,C,Running,59.1,55.59,36.75,45.87,2.63,2.73,Bearing Wear,0,0,0,718.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:09:00,C,Running,61.3,61.61,23.36,40.71,2.7,2.55,None,0,0,0,739.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:14:00,C,Running,68.8,56.1,23.72,54.12,2.83,3.3,None,0,0,0,754.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:19:00,C,Idle,36.8,59.84,19.1,42.95,2.6,1.88,None,0,0,0,701.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:24:00,C,Idle,33.5,60.66,20.48,46.06,2.64,2.44,None,0,0,0,720.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:29:00,C,Running,70.6,64.85,15.86,45.13,2.61,2.78,None,0,0,0,741.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:34:00,C,Running,85.1,68.29,28.57,40.6,2.87,4.15,None,0,0,0,707.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:39:00,C,Running,79.7,57.2,23.22,42.03,2.9,3.27,None,0,0,0,704.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:44:00,C,Running,63.1,60.19,22.25,46.13,2.91,2.87,None,0,0,0,707.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:49:00,C,Idle,43.1,63.0,23.59,43.74,2.68,2.47,None,0,0,0,711.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:54:00,C,Idle,13.8,65.88,11.12,39.7,2.85,2.31,None,0,0,0,792.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 04:59:00,C,Running,62.9,65.77,26.52,41.16,2.47,3.25,None,0,0,0,723.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:04:00,C,Idle,45.9,68.8,24.21,45.27,2.59,2.85,None,0,0,0,727.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:09:00,C,Running,66.2,65.36,26.36,32.18,2.63,3.37,None,0,0,0,636.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:14:00,C,Idle,12.7,58.46,19.93,48.34,2.87,2.2,None,0,0,0,701.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:19:00,C,Running,79.3,66.49,21.77,53.65,2.6,3.08,None,0,0,0,711.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:24:00,C,Idle,37.6,51.99,16.9,30.53,2.39,3.05,None,0,0,0,708.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:29:00,C,Idle,34.7,55.36,21.45,35.08,2.73,2.9,None,0,0,0,750.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:34:00,C,Idle,25.2,55.83,25.84,38.71,2.85,3.13,None,0,0,0,720.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:39:00,C,Running,72.1,60.29,32.45,36.94,2.83,2.52,None,0,0,0,728.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:44:00,C,Idle,12.5,48.98,18.85,49.39,2.09,2.44,None,0,0,0,718.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:49:00,C,Idle,23.2,57.59,20.78,54.05,3.03,1.08,None,0,0,0,713.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:54:00,C,Running,57.0,61.83,27.84,38.82,2.58,2.81,None,0,0,0,758.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 05:59:00,C,Running,48.7,66.35,28.44,39.44,2.96,2.53,None,0,0,0,700.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:04:00,A,Running,63.0,53.91,21.65,39.57,2.82,2.95,None,0,0,0,710.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:09:00,A,Running,73.0,60.11,28.01,46.75,2.68,3.5,None,0,0,0,723.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:14:00,A,Running,84.4,63.53,19.85,54.8,2.9,3.47,None,0,0,0,731.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:19:00,A,Idle,24.7,46.26,15.57,46.75,1.96,2.67,None,0,0,0,706.1,96.3
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:24:00,A,Running,53.0,66.77,16.9,48.35,3.11,2.42,None,0,0,0,689.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:29:00,A,Running,100.0,68.79,20.1,39.84,2.87,3.76,None,0,0,0,716.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:34:00,A,Running,72.6,71.59,18.46,37.79,2.39,3.92,None,0,0,0,716.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:39:00,A,Running,80.2,61.06,19.79,47.28,2.5,3.02,None,0,0,0,747.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:44:00,A,Running,48.7,60.22,21.25,41.09,2.43,2.9,None,0,0,0,766.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:49:00,A,Running,82.0,61.03,22.78,43.23,2.6,3.25,None,0,0,0,673.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:54:00,A,Running,71.1,64.19,22.4,48.06,2.59,2.84,None,0,0,0,706.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 06:59:00,A,Running,51.8,44.7,23.24,24.06,2.44,2.96,None,0,0,0,723.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:04:00,A,Idle,18.8,48.4,19.6,32.22,2.65,2.47,None,0,0,0,701.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:09:00,A,Idle,30.0,59.41,29.29,39.61,2.82,2.57,None,0,0,0,716.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:14:00,A,Running,93.5,62.03,27.96,49.68,2.82,4.02,None,0,0,0,705.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:19:00,A,Idle,32.5,48.58,17.2,41.62,2.61,2.44,None,0,0,0,740.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:24:00,A,Idle,18.4,52.51,23.52,41.38,2.68,2.46,None,0,0,0,734.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:29:00,A,Running,63.7,64.57,20.73,43.3,2.51,3.41,None,0,0,0,671.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:34:00,A,Running,64.0,57.26,21.25,40.03,2.48,3.1,None,0,0,0,708.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:39:00,A,Running,72.4,61.04,28.2,53.21,3.16,3.21,None,0,0,0,677.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:44:00,A,Running,69.0,56.38,18.74,38.86,2.31,2.84,None,0,0,0,713.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:49:00,A,Running,78.5,57.22,24.97,32.68,2.71,3.25,None,0,0,0,697.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:54:00,A,Running,94.0,59.31,22.23,40.06,2.73,2.7,None,0,0,0,727.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 07:59:00,A,Running,79.1,53.5,25.86,50.19,2.67,3.21,None,0,0,0,718.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:04:00,A,Running,64.0,67.37,18.9,48.24,2.18,2.86,None,0,0,0,715.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:09:00,A,Idle,11.4,50.26,24.64,35.2,2.61,1.6,None,0,0,0,707.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:14:00,A,Idle,25.0,50.09,20.44,28.35,2.1,2.98,None,0,0,0,747.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:19:00,A,Running,100.0,55.58,27.22,54.8,2.86,3.3,None,0,0,0,752.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:24:00,A,Idle,8.9,55.73,20.4,40.82,2.77,2.21,None,0,0,0,741.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:29:00,A,Running,59.4,68.33,13.48,41.48,2.49,2.49,None,0,0,0,737.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:34:00,A,Running,76.9,61.98,20.35,37.9,2.83,2.27,None,0,0,0,755.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:39:00,A,Running,63.2,58.22,24.22,34.75,2.81,2.83,None,0,0,0,697.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:44:00,A,Running,85.6,68.26,31.79,47.4,2.9,2.72,None,0,0,0,731.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:49:00,A,Running,88.4,63.45,23.27,37.29,2.74,3.61,None,0,0,0,752.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:54:00,A,Running,67.0,62.46,13.67,41.45,2.65,5.52,Electrical Overload,0,0,0,682.2,93.3
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 08:59:00,A,Running,100.0,59.8,30.88,58.52,2.36,3.49,Humidity Exposure,0,0,0,738.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:04:00,A,Idle,16.4,53.0,14.53,39.82,2.23,2.14,None,0,0,0,750.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:09:00,A,Running,68.1,58.89,20.88,42.36,2.72,2.82,None,0,0,0,697.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:14:00,A,Running,68.8,57.1,23.79,40.3,2.85,2.8,None,0,0,0,698.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:19:00,A,Running,72.6,68.16,29.27,31.92,2.61,4.37,Electrical Overload,0,0,0,769.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:24:00,A,Running,73.0,61.99,21.31,54.41,2.37,2.54,None,0,0,0,696.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:29:00,A,Running,57.4,58.13,19.5,40.88,2.62,1.84,None,0,0,0,725.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:34:00,A,Running,68.3,57.18,21.04,35.82,2.54,2.67,None,0,0,0,704.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:39:00,A,Running,83.8,66.41,29.35,46.13,2.79,2.34,None,0,0,0,733.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:44:00,A,Running,53.9,60.99,17.79,47.12,2.86,2.87,None,0,0,0,754.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:49:00,A,Running,76.2,67.28,23.51,51.32,2.79,3.37,None,0,0,0,683.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:54:00,A,Running,78.2,63.08,19.49,43.48,2.51,2.93,None,0,0,0,729.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 09:59:00,A,Running,59.3,64.58,25.43,48.56,2.81,3.0,None,0,0,0,740.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:04:00,A,Running,67.3,60.58,23.22,43.24,2.54,3.09,None,0,0,0,723.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:09:00,A,Running,58.2,57.35,15.32,48.35,2.48,3.45,None,0,0,0,737.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:14:00,A,Idle,18.2,54.83,23.48,37.2,2.5,2.62,None,0,0,0,759.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:19:00,A,Running,70.0,63.6,26.2,44.57,2.72,3.65,None,0,0,0,724.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:24:00,A,Running,71.6,71.18,25.6,50.92,3.01,2.05,None,0,0,0,702.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:29:00,A,Idle,14.6,53.53,20.72,39.41,2.66,2.44,None,0,0,0,709.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:34:00,A,Idle,12.7,51.67,13.66,46.64,2.72,2.54,None,0,0,0,740.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:39:00,A,Running,56.7,53.02,21.59,39.76,2.53,2.4,None,0,0,0,773.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:44:00,A,Running,66.1,53.73,25.42,45.2,2.62,2.6,None,0,0,0,734.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:49:00,A,Running,56.6,60.77,29.32,35.02,3.19,3.38,None,0,0,0,749.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:54:00,A,Running,77.4,60.57,23.59,46.99,2.91,3.21,None,0,0,0,760.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 10:59:00,A,Running,68.1,63.6,16.53,37.64,2.79,2.16,None,0,0,0,740.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:04:00,A,Running,65.3,58.69,25.81,45.86,2.73,2.59,None,0,0,0,730.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:09:00,A,Idle,31.0,60.71,17.76,36.82,2.6,3.29,None,0,0,0,737.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:14:00,A,Running,69.6,55.33,19.26,41.93,3.08,2.6,None,0,0,0,737.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:19:00,A,Running,63.9,62.34,17.12,39.98,3.15,2.92,None,0,0,0,750.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:24:00,A,Running,78.2,55.49,13.69,48.18,2.85,2.61,None,0,0,0,704.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:29:00,A,Running,62.6,56.24,16.37,42.27,2.85,2.94,None,0,0,0,731.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:34:00,A,Running,85.9,59.41,21.33,36.25,2.65,2.74,None,0,0,0,731.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:39:00,A,Running,81.7,63.61,19.97,45.72,2.61,3.12,None,0,0,0,706.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:44:00,A,Running,81.6,63.08,23.44,31.98,2.64,2.8,None,0,0,0,724.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:49:00,A,Running,88.7,65.19,28.08,45.87,2.68,2.64,None,0,0,0,723.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:54:00,A,Running,87.3,56.92,27.69,42.75,2.84,3.0,None,0,0,0,720.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 11:59:00,A,Idle,37.3,58.11,23.2,44.54,2.31,2.7,None,0,0,0,715.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:04:00,A,Running,67.8,61.44,24.76,45.57,3.02,3.18,None,0,0,0,692.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:09:00,A,Running,57.3,54.14,18.74,31.17,2.7,3.36,None,0,0,0,730.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:14:00,A,Idle,13.1,54.51,29.03,74.53,3.12,2.53,Humidity Exposure,0,0,0,678.7,92.9
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:19:00,A,Running,76.3,53.12,27.49,47.1,2.3,3.06,None,0,0,0,698.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:24:00,A,Running,57.1,56.95,22.68,35.36,2.73,2.66,None,0,0,0,707.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:29:00,A,Running,75.2,68.42,25.23,38.19,2.63,3.05,None,0,0,0,730.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:34:00,A,Running,52.6,55.45,24.37,34.25,2.75,3.21,None,0,0,0,727.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:39:00,A,Running,95.2,59.52,17.04,37.36,2.58,3.56,None,0,0,0,693.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:44:00,A,Idle,16.4,63.41,21.39,48.75,2.2,2.78,None,0,0,0,671.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:49:00,A,Running,79.2,58.83,34.47,50.87,2.46,2.16,None,0,0,0,714.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:54:00,A,Running,76.6,67.24,31.13,50.1,2.99,2.02,None,0,0,0,751.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 12:59:00,A,Running,72.7,65.04,17.73,39.5,2.64,2.48,None,0,0,0,727.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:04:00,A,Running,74.6,70.01,29.89,30.19,3.09,4.58,Electrical Overload,0,0,0,703.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:09:00,A,Running,79.9,62.5,27.0,41.56,3.13,2.89,None,0,0,0,694.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:14:00,A,Running,80.0,55.37,20.5,41.66,2.89,3.4,None,0,0,0,737.8,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:19:00,A,Running,59.1,64.51,23.01,41.59,2.55,3.45,None,0,0,0,763.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:24:00,A,Running,70.4,55.36,29.31,49.37,2.94,2.71,None,0,0,0,718.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:29:00,A,Idle,24.8,65.27,18.42,39.04,2.38,2.18,None,0,0,0,717.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:34:00,A,Running,69.4,57.21,25.94,57.84,3.08,2.98,None,0,0,0,739.5,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:39:00,A,Running,55.6,53.9,21.52,21.46,2.38,2.47,None,0,0,0,750.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:44:00,A,Idle,41.5,56.41,19.54,39.6,2.71,2.15,None,0,0,0,723.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:49:00,A,Running,63.9,55.56,18.13,49.19,2.52,3.08,None,0,0,0,730.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:54:00,A,Idle,32.6,55.76,18.64,43.36,2.31,3.38,None,0,0,0,740.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 13:59:00,A,Running,66.8,54.83,20.17,36.85,2.71,4.06,None,0,0,0,705.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:04:00,B,Idle,30.4,62.33,26.75,47.5,2.3,2.72,None,0,0,0,736.6,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:09:00,B,Running,61.7,64.18,24.61,49.8,2.89,3.49,None,0,0,0,736.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:14:00,B,Running,71.6,63.04,20.26,44.81,2.53,3.22,None,0,0,0,719.9,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:19:00,B,Running,61.4,64.97,16.64,36.98,2.62,2.35,None,0,0,0,692.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:24:00,B,Running,93.5,62.24,29.37,44.47,3.56,2.44,None,0,0,0,714.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:29:00,B,Idle,30.9,52.33,21.89,38.64,2.53,2.61,None,0,0,0,700.3,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:34:00,B,Idle,6.8,51.38,10.65,49.37,2.64,2.01,None,0,0,0,713.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:39:00,B,Running,49.8,55.03,25.44,58.16,2.66,2.45,None,0,0,0,724.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:44:00,B,Running,83.5,62.87,26.63,38.82,2.76,3.38,None,0,0,0,706.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:49:00,B,Idle,18.4,55.75,13.92,52.13,2.55,2.22,None,0,0,0,758.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:54:00,B,Running,62.0,60.48,26.28,34.57,2.54,3.1,None,0,0,0,691.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 14:59:00,B,Running,61.3,67.0,20.51,44.9,2.6,2.71,None,0,0,0,681.2,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:04:00,B,Running,52.7,67.3,24.0,39.79,2.66,5.2,Electrical Overload,0,0,0,752.9,95.4
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:09:00,B,Idle,31.2,60.62,19.66,36.97,2.36,2.05,None,0,0,0,719.7,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:14:00,B,Running,54.8,59.55,23.55,41.27,2.93,2.93,None,0,0,0,695.4,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:19:00,B,Running,46.6,58.95,23.41,51.45,2.15,2.78,None,0,0,0,715.1,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:24:00,B,Running,69.4,56.8,18.1,44.64,2.5,2.96,None,0,0,0,745.0,96.8
MCH-0023,RobotArm,Chennai,Line A,2.7,Medium,2026-06-05 15:29:00,B,Running,82.0,65.54,25.22,52.52,2.47,3.56,None,0,0,0,698.0,96.8
